scope,run,gate,required,observed,passed,blocking_reason
run,seed181_baseline,selected_trajectory_file_present,True,True,True,
run,seed181_baseline,selected_trajectory_schema,True,True,True,
run,seed181_baseline,selected_scalar_prediction_alignment,True,True,True,
run,seed181_baseline,epoch20_trajectory_stage195c_alignment,True,True,True,
run,seed181_baseline,scalar_schema_identity_alignment,True,True,True,
run,seed181_intervention,required_scalar_source_files,[],[],True,
run,seed181_intervention,selected_scalar_epoch_in_tail3,"[18,19,20]",20,True,
run,seed181_intervention,selected_trajectory_file_present,True,True,True,
run,seed181_intervention,selected_trajectory_schema,True,True,True,
run,seed181_intervention,selected_scalar_prediction_alignment,True,True,True,
run,seed181_intervention,epoch20_trajectory_stage195c_alignment,True,True,True,
run,seed181_intervention,scalar_schema_identity_alignment,True,True,True,
run,seed182_baseline,required_scalar_source_files,[],[],True,
run,seed182_baseline,selected_scalar_epoch_in_tail3,"[18,19,20]",18,True,
run,seed182_baseline,selected_trajectory_file_present,True,True,True,
run,seed182_baseline,selected_trajectory_schema,True,True,True,
run,seed182_baseline,selected_scalar_prediction_alignment,True,True,True,
run,seed182_baseline,epoch20_trajectory_stage195c_alignment,True,True,True,
run,seed182_baseline,scalar_schema_identity_alignment,True,True,True,
run,seed182_intervention,required_scalar_source_files,[],[],True,
run,seed182_intervention,selected_scalar_epoch_in_tail3,"[18,19,20]",20,True,
run,seed182_intervention,selected_trajectory_file_present,True,True,True,
run,seed182_intervention,selected_trajectory_schema,True,True,True,
run,seed182_intervention,selected_scalar_prediction_alignment,True,True,True,
run,seed182_intervention,epoch20_trajectory_stage195c_alignment,True,True,True,
run,seed182_intervention,scalar_schema_identity_alignment,True,True,True,
source,,cross_run_dev_order_identity,True,True,True,
